Age,Monthly_Income,Credit_Score,Loan_Amount_Requested,Employment_Status,Existing_Debts,Number_of_Previous_Loans,Payment_History,Debt_to_Income_Ratio,Repayment_Status
25,17006,471,23422,Employed,12874,6,Good,0.61,0
72,13009,807,4018,Employed,13135,5,Excellent,0.45,1
37,4694,704,13960,Employed,2908,6,Poor,0.06,0
64,6289,570,3215,Self-Employed,3043,8,Fair,0.06,0
21,12138,430,35925,Employed,2190,2,Excellent,0.52,1
68,6850,684,19180,Employed,5946,4,Excellent,0.6,1
38,2033,696,20628,Employed,14822,4,Fair,0.21,1
20,5163,595,16870,Employed,10433,2,Good,0.36,1
62,1629,682,1296,Employed,10761,9,Good,0.67,1
25,14063,811,35695,Employed,3504,8,Excellent,0.35,1
40,3358,694,15578,Employed,7306,8,Excellent,0.14,1
33,17235,559,14554,Self-Employed,13341,5,Good,0.64,1
30,13842,580,41189,Employed,9494,4,Good,0.37,1
20,5149,655,22585,Employed,8981,3,Excellent,0.27,1
65,12478,719,35225,Employed,8114,3,Poor,0.11,0
26,6360,491,4546,Unemployed,13353,4,Excellent,0.35,1
31,10912,727,47622,Employed,11491,1,Fair,0.55,1
30,10333,647,47083,Employed,7964,7,Good,0.52,1
70,15635,728,41129,Employed,1964,6,Fair,0.37,1
74,2223,691,28703,Employed,13791,6,Poor,0.52,0
24,2237,640,4664,Employed,8608,0,Excellent,0.28,1
32,15379,846,27165,Employed,11464,7,Good,0.53,1
24,2799,701,32099,Self-Employed,1344,0,Excellent,0.11,1
55,1839,346,41422,Employed,2737,8,Fair,0.18,0
51,1652,724,17479,Employed,10607,5,Fair,0.62,0
58,11113,816,43319,Employed,2645,7,Good,0.24,1
39,15255,627,7140,Self-Employed,10799,0,Good,0.18,1
41,17482,386,18736,Employed,804,5,Excellent,0.11,1
66,1926,814,23141,Self-Employed,10957,0,Good,0.31,1
54,10827,464,22628,Employed,8021,2,Good,0.09,0
61,13021,522,47862,Employed,10144,1,Excellent,0.37,1
18,18833,596,28243,Employed,6021,1,Good,0.65,1
27,2873,750,18214,Employed,11589,3,Poor,0.56,0
60,8582,642,18989,Employed,4918,6,Good,0.08,1
33,11393,640,22029,Student,10155,2,Excellent,0.24,1
63,9093,760,45770,Self-Employed,14129,6,Good,0.17,1
25,10995,691,8937,Employed,4405,8,Poor,0.09,1
73,18254,836,30703,Employed,4798,3,Fair,0.12,1
66,9337,720,46618,Employed,13672,6,Excellent,0.64,1
42,12672,680,40284,Employed,2575,0,Fair,0.25,1
67,11817,304,17605,Employed,6783,1,Fair,0.3,0
29,12434,303,26106,Employed,11566,7,Poor,0.37,0
42,6730,615,7493,Unemployed,4792,2,Fair,0.53,0
34,15145,377,33502,Self-Employed,3713,4,Excellent,0.57,1
43,10454,830,33335,Employed,11940,7,Good,0.68,1
63,13754,654,26957,Employed,8796,4,Fair,0.19,1
65,18888,332,5117,Employed,11542,0,Poor,0.25,0
31,8557,438,39176,Employed,11988,1,Excellent,0.25,1
58,5255,571,34521,Student,10892,9,Good,0.34,1
53,4346,495,13501,Self-Employed,9842,2,Good,0.57,0
74,4464,426,2188,Employed,4416,9,Good,0.21,0
40,10378,648,48243,Employed,11740,1,Good,0.56,1
60,14148,343,33113,Employed,303,8,Good,0.18,1
23,4255,543,42368,Employed,518,4,Poor,0.51,0
64,7973,308,44445,Employed,13214,0,Fair,0.57,0
22,16054,378,1796,Employed,4030,7,Fair,0.6,0
60,3193,489,48116,Employed,9132,2,Good,0.38,0
42,12584,385,15836,Employed,6335,8,Fair,0.26,0
35,13503,784,6145,Employed,6165,8,Excellent,0.55,1
30,18568,570,37939,Employed,11070,5,Excellent,0.26,1
60,4419,812,9175,Employed,79,3,Poor,0.15,1
31,5256,319,2514,Employed,13595,8,Good,0.59,0
45,4783,788,16451,Employed,14763,8,Excellent,0.32,1
35,6191,429,38704,Employed,8294,1,Poor,0.42,0
74,8850,306,49393,Unemployed,8920,9,Poor,0.65,0
45,19040,609,17882,Employed,12429,5,Fair,0.14,1
68,4561,772,12433,Employed,2450,3,Excellent,0.41,1
73,7419,401,2369,Employed,9147,2,Excellent,0.41,0
44,19176,637,15068,Employed,11852,9,Good,0.61,1
49,11576,618,42658,Employed,13057,5,Good,0.27,1
64,11252,812,9116,Unemployed,4914,7,Poor,0.31,1
26,17512,324,44687,Employed,8931,8,Poor,0.39,0
57,10675,729,27826,Unemployed,5709,8,Poor,0.16,1
49,9402,442,44453,Unemployed,12449,1,Excellent,0.36,1
37,3567,448,32237,Unemployed,8785,7,Fair,0.33,0
45,3479,354,6364,Employed,14551,7,Fair,0.18,0
50,19620,770,1090,Employed,3549,4,Good,0.59,1
21,19802,662,13086,Employed,562,3,Excellent,0.33,1
63,2200,508,12389,Employed,5010,8,Fair,0.25,0
74,5546,484,17855,Employed,1699,3,Excellent,0.13,0
51,3573,364,39852,Self-Employed,6394,9,Poor,0.11,0
65,13445,848,43225,Unemployed,8916,3,Excellent,0.67,1
20,18278,411,28384,Employed,14197,2,Good,0.7,1
43,4548,562,2111,Employed,9625,9,Poor,0.63,0
25,2022,375,34365,Employed,1342,2,Poor,0.35,0
23,12601,595,12408,Employed,1895,2,Fair,0.58,1
33,10241,477,25002,Employed,12675,6,Fair,0.59,0
41,19352,300,18738,Self-Employed,6228,4,Poor,0.24,0
65,14174,447,41645,Self-Employed,14850,8,Poor,0.43,0
56,19305,428,13138,Unemployed,4100,1,Good,0.67,1
47,1785,812,12427,Employed,2282,3,Fair,0.23,1
62,13457,801,11896,Employed,374,1,Good,0.48,1
30,8608,448,3389,Self-Employed,2322,7,Good,0.48,0
22,16490,568,16360,Unemployed,9586,3,Fair,0.34,1
42,19329,404,37843,Unemployed,13200,0,Fair,0.37,1
37,7337,765,29226,Employed,12065,9,Fair,0.35,1
71,16532,580,17847,Unemployed,9747,2,Excellent,0.39,1
35,2966,706,48565,Employed,9115,6,Good,0.15,1
64,10606,657,18456,Unemployed,9032,2,Good,0.57,1
35,9979,502,6446,Self-Employed,9922,4,Good,0.48,1
19,11780,580,17857,Employed,13705,1,Good,0.68,0
27,7432,556,38751,Unemployed,14996,7,Fair,0.21,0
72,11496,393,34706,Employed,12264,3,Excellent,0.14,0
62,2678,623,15703,Unemployed,4723,0,Excellent,0.27,1
67,4051,661,18694,Employed,2051,3,Poor,0.38,0
64,17525,650,40959,Employed,14869,7,Poor,0.18,1
29,11280,361,16058,Employed,12102,8,Excellent,0.35,0
64,11648,486,5056,Employed,14013,0,Good,0.47,1
30,11467,841,13855,Student,1547,5,Excellent,0.09,1
67,6362,603,24488,Employed,12170,3,Fair,0.54,1
64,10679,735,16772,Self-Employed,2453,7,Good,0.66,1
74,7355,512,24116,Self-Employed,9628,0,Good,0.22,1
72,19087,705,34027,Employed,11452,4,Good,0.55,1
28,2619,433,2656,Employed,2364,0,Good,0.32,0
36,5475,518,44915,Employed,14874,3,Excellent,0.48,1
52,14419,720,29855,Employed,7598,1,Fair,0.53,1
56,11102,618,45079,Employed,6483,9,Fair,0.24,1
70,14195,456,40058,Unemployed,7821,8,Fair,0.56,0
43,2792,487,6913,Self-Employed,4614,1,Poor,0.12,0
63,10886,775,8973,Employed,6030,3,Fair,0.69,1
31,11640,461,17975,Student,13741,2,Excellent,0.27,1
71,13272,428,43392,Employed,923,0,Excellent,0.2,1
62,8090,603,14305,Employed,9642,0,Fair,0.14,0
61,15477,388,11679,Self-Employed,9737,1,Excellent,0.58,1
41,18901,461,22961,Employed,4786,7,Good,0.43,1
58,6676,335,1228,Self-Employed,13259,1,Excellent,0.67,0
18,13899,526,16643,Employed,13260,0,Poor,0.47,0
68,8147,450,28355,Employed,6758,5,Good,0.27,0
60,7515,346,43328,Employed,7467,0,Excellent,0.59,0
72,17345,530,19008,Employed,7221,9,Poor,0.23,0
39,19973,838,24474,Employed,12005,8,Good,0.24,1
40,3556,464,4979,Employed,11096,5,Excellent,0.07,1
73,13676,365,47343,Employed,2258,9,Fair,0.21,0
71,11503,379,1739,Self-Employed,12056,5,Excellent,0.22,1
36,15247,439,40289,Employed,4542,0,Fair,0.24,1
35,4614,699,20558,Employed,69,6,Good,0.29,1
29,14942,429,38817,Employed,9516,2,Excellent,0.42,1
72,8883,745,27646,Employed,11331,0,Fair,0.19,1
45,3129,328,39154,Employed,5913,8,Good,0.46,0
45,19427,501,33272,Self-Employed,10521,7,Good,0.14,1
50,19788,536,38339,Employed,13465,3,Fair,0.66,1
36,19320,638,49055,Employed,14797,2,Excellent,0.07,1
45,4817,698,15260,Employed,8125,1,Good,0.64,1
69,12751,738,7594,Employed,7391,1,Poor,0.41,0
66,5616,588,14185,Unemployed,367,2,Good,0.51,1
54,11123,551,13572,Self-Employed,1883,0,Good,0.24,1
43,7623,399,41248,Employed,5308,9,Excellent,0.16,0
52,4561,721,18569,Employed,6529,6,Good,0.67,1
51,9589,317,17973,Employed,10280,1,Good,0.34,1
52,5231,770,5217,Self-Employed,8876,5,Excellent,0.36,1
57,7827,306,8648,Employed,5076,5,Excellent,0.69,0
33,17861,718,18519,Self-Employed,9965,3,Good,0.27,1
55,17407,679,47318,Employed,6925,3,Excellent,0.12,1
30,3546,807,32953,Employed,6820,0,Good,0.43,1
40,12832,413,20804,Employed,3713,5,Fair,0.41,0
71,6564,810,11750,Employed,10756,7,Excellent,0.55,1
39,10945,768,1001,Employed,12133,9,Fair,0.67,1
33,2222,392,18275,Employed,3201,3,Good,0.25,0
45,14789,791,8882,Employed,1920,0,Poor,0.52,1
65,16710,401,46854,Self-Employed,8879,3,Poor,0.33,0
52,9064,792,13748,Self-Employed,11285,1,Fair,0.56,1
62,9775,835,33601,Student,10280,3,Good,0.16,1
63,5319,784,28575,Employed,152,7,Poor,0.38,0
25,4864,778,33369,Employed,4653,2,Poor,0.1,0
61,5818,466,45617,Employed,7517,4,Good,0.41,0
72,12979,439,16317,Self-Employed,7176,9,Good,0.16,0
72,8898,393,46109,Employed,12220,1,Excellent,0.67,0
39,3952,480,29318,Employed,13924,8,Excellent,0.41,0
38,1925,303,47546,Employed,9262,2,Good,0.39,0
43,15365,688,37972,Employed,6473,0,Good,0.68,1
57,15007,571,42239,Employed,3790,6,Good,0.37,1
38,10299,431,23168,Employed,6896,4,Excellent,0.49,0
42,3624,811,19082,Employed,4098,8,Fair,0.08,1
58,19184,351,12079,Employed,13063,2,Good,0.51,1
18,6515,589,3884,Employed,7576,0,Good,0.12,1
23,10157,745,28861,Employed,1059,6,Good,0.56,1
40,19848,536,37347,Employed,2858,7,Good,0.62,1
68,12231,790,8195,Employed,12283,1,Excellent,0.26,1
40,19923,579,3251,Employed,12530,1,Good,0.62,1
60,17808,343,5640,Employed,12013,8,Good,0.36,1
60,19068,658,19740,Unemployed,7601,3,Fair,0.42,1
40,16143,825,49761,Employed,5950,0,Excellent,0.32,1
49,5434,761,13815,Employed,8148,8,Excellent,0.36,1
47,12909,400,43891,Employed,9633,8,Good,0.64,1
30,9672,760,42968,Self-Employed,2266,5,Fair,0.67,1
60,2277,567,30913,Employed,2248,5,Fair,0.34,0
35,17405,661,13904,Employed,4489,8,Good,0.38,1
40,3918,707,19462,Employed,7706,1,Good,0.13,1
32,13954,336,36482,Employed,8792,8,Excellent,0.26,1
50,3939,767,7947,Employed,14604,3,Fair,0.38,1
38,9304,558,2338,Employed,7986,3,Excellent,0.18,1
74,14523,808,13782,Self-Employed,835,8,Fair,0.42,1
56,16326,608,21073,Employed,14459,6,Poor,0.5,0
40,14712,572,7614,Self-Employed,8591,9,Poor,0.47,0
44,3489,409,1741,Employed,10520,4,Fair,0.34,0
62,9368,559,31210,Employed,1007,7,Excellent,0.55,1
61,10758,567,1733,Student,8958,0,Good,0.26,1
35,2444,331,14944,Self-Employed,432,6,Excellent,0.36,0
41,19781,476,2806,Employed,8591,3,Excellent,0.23,1
68,6650,403,14285,Employed,5121,1,Excellent,0.44,0
64,19581,535,44338,Unemployed,328,1,Good,0.34,1
57,12506,392,12457,Unemployed,4730,8,Good,0.19,1
68,12180,500,2753,Self-Employed,9963,5,Poor,0.25,0
59,16704,334,41126,Self-Employed,14718,3,Good,0.23,1
24,3165,416,15587,Employed,1612,1,Good,0.64,0
67,14311,757,6857,Student,12365,6,Good,0.39,1
65,10451,770,34792,Employed,12619,8,Fair,0.47,1
37,11849,698,43442,Employed,14498,1,Poor,0.66,0
44,11043,416,23148,Student,4245,3,Good,0.17,1
23,10960,661,37322,Employed,2004,0,Excellent,0.66,1
44,3285,503,10971,Employed,6703,0,Excellent,0.4,1
26,7448,445,12908,Employed,6769,2,Fair,0.61,0
70,15998,743,22202,Self-Employed,5624,0,Good,0.16,1
62,4130,596,27692,Employed,6719,3,Fair,0.23,0
74,9160,786,5566,Employed,3010,5,Fair,0.18,1
48,1738,530,32019,Employed,4245,4,Good,0.47,0
38,15391,502,15022,Employed,9800,8,Fair,0.14,1
43,10838,661,44925,Self-Employed,3118,1,Fair,0.57,1
57,11249,694,44720,Employed,361,1,Good,0.21,1
65,11849,547,40662,Employed,1716,2,Excellent,0.22,1
62,15082,739,28030,Employed,2421,3,Good,0.23,1
30,13143,695,40850,Employed,4190,8,Good,0.54,1
66,13745,655,45714,Employed,7268,5,Poor,0.65,0
40,9399,700,20752,Employed,3461,8,Good,0.64,1
37,8645,540,36397,Employed,3981,4,Good,0.12,1
54,7361,640,26104,Employed,13906,8,Good,0.22,1
71,14551,528,21616,Unemployed,10321,8,Excellent,0.49,1
70,18132,842,31938,Employed,4728,0,Good,0.45,1
45,13821,838,7661,Employed,10652,8,Excellent,0.28,1
34,5823,828,27047,Employed,2050,6,Excellent,0.61,1
45,4360,566,40043,Employed,12300,7,Good,0.13,0
58,18607,428,43995,Unemployed,4259,2,Good,0.47,1
19,16419,519,47442,Employed,4712,0,Fair,0.23,0
42,2069,381,26943,Employed,9560,3,Fair,0.39,0
67,9911,319,35487,Student,8027,0,Excellent,0.3,1
58,11086,626,10233,Employed,4261,0,Excellent,0.69,1
23,3622,336,4487,Employed,11338,3,Good,0.37,0
28,15909,681,25559,Employed,6203,7,Good,0.68,1
74,4589,338,6844,Employed,5864,0,Good,0.22,0
55,15742,408,42519,Employed,6525,9,Good,0.55,1
23,8710,728,27140,Unemployed,8852,9,Excellent,0.52,1
62,17933,363,12416,Employed,5242,8,Good,0.6,1
28,2014,474,23859,Self-Employed,4562,5,Good,0.5,0
31,12483,331,23253,Student,7456,4,Good,0.49,1
19,12470,830,40230,Employed,8707,8,Good,0.48,1
57,12310,405,19184,Employed,14816,8,Excellent,0.69,1
20,11529,781,28846,Unemployed,6380,8,Excellent,0.2,1
72,6171,505,31221,Employed,8911,2,Good,0.07,0
70,19049,546,43771,Employed,8363,7,Excellent,0.49,1
52,11941,388,22459,Unemployed,13696,9,Excellent,0.16,0
50,1914,615,16498,Employed,1469,3,Excellent,0.49,1
41,16593,310,5262,Employed,14542,3,Good,0.26,1
36,18988,348,33914,Employed,1173,6,Fair,0.08,0
35,3916,470,46500,Self-Employed,14047,7,Excellent,0.55,1
66,7111,442,35885,Unemployed,4666,3,Excellent,0.08,1
69,16731,506,39215,Employed,4900,9,Good,0.2,1
41,9895,762,22398,Employed,1174,5,Good,0.27,1
62,9760,808,44623,Employed,3744,0,Good,0.14,1
52,14148,500,30924,Employed,4208,1,Excellent,0.64,1
18,14842,304,1318,Employed,13543,4,Good,0.45,1
53,15710,510,13161,Employed,10133,3,Excellent,0.62,1
42,8333,328,13323,Employed,4031,2,Good,0.49,0
62,6252,489,6749,Self-Employed,6631,5,Fair,0.69,0
66,13478,487,34022,Employed,14718,9,Fair,0.39,0
60,10227,449,10528,Employed,7101,5,Good,0.08,1
51,6523,824,22441,Employed,9589,9,Fair,0.15,0
42,2482,665,9526,Employed,4021,7,Poor,0.43,0
33,15805,456,45051,Employed,8889,1,Excellent,0.28,1
51,17646,379,38161,Employed,1774,6,Excellent,0.12,1
46,19229,572,2044,Employed,5366,6,Fair,0.2,1
36,12701,817,13765,Employed,11403,1,Fair,0.36,1
40,18410,531,19175,Employed,14959,5,Good,0.39,1
36,18814,459,49887,Employed,3473,4,Poor,0.66,0
42,19830,643,1961,Employed,4063,1,Excellent,0.11,1
33,16865,588,4749,Employed,10946,8,Good,0.28,1
71,12233,504,38333,Employed,8123,7,Excellent,0.38,1
68,11608,604,41284,Employed,6268,6,Excellent,0.12,1
26,4860,659,17973,Self-Employed,12643,5,Excellent,0.5,1
18,11285,699,19372,Employed,12526,4,Good,0.38,1
59,9612,748,44799,Employed,11245,8,Good,0.35,1
36,17516,405,44393,Employed,4608,4,Excellent,0.48,1
50,5125,381,36757,Unemployed,2680,5,Good,0.24,0
51,6969,641,39433,Employed,6744,2,Good,0.27,1
33,2723,720,5541,Employed,13311,8,Excellent,0.16,1
61,8610,348,31678,Employed,3603,7,Excellent,0.39,1
57,10657,505,19344,Employed,3344,8,Excellent,0.29,1
72,14751,517,46154,Employed,13488,0,Good,0.22,1
35,6492,735,9846,Student,9621,0,Good,0.13,1
51,15146,621,34846,Unemployed,10353,1,Good,0.07,1
42,13370,530,36842,Employed,13216,3,Excellent,0.18,1
62,6287,786,43315,Employed,5913,9,Poor,0.21,0
23,12640,728,6029,Self-Employed,8218,4,Good,0.37,1
38,4799,583,17272,Employed,3771,6,Fair,0.21,0
23,10860,785,49613,Student,9633,3,Excellent,0.58,1
49,7951,575,24770,Employed,6742,0,Good,0.36,1
58,14441,732,14104,Employed,12879,7,Good,0.46,1
65,17493,484,16855,Employed,13773,2,Fair,0.19,1
60,16120,515,38524,Self-Employed,10419,8,Good,0.32,1
56,14584,396,38463,Self-Employed,8758,1,Good,0.44,0
48,6527,418,1919,Self-Employed,8438,0,Excellent,0.25,1
59,5760,664,43706,Student,1523,9,Poor,0.27,0
27,6328,702,35526,Employed,2364,7,Excellent,0.57,1
47,10272,696,35599,Employed,7601,2,Excellent,0.59,1
74,10512,757,10363,Employed,5352,0,Good,0.4,1
69,9815,617,15255,Employed,5054,2,Good,0.63,1
35,15759,681,4810,Student,6925,7,Excellent,0.53,1
41,14131,441,2440,Self-Employed,3965,3,Fair,0.09,1
69,19758,756,44879,Student,3692,9,Good,0.41,1
26,4623,800,2719,Employed,5081,6,Good,0.5,1
48,5724,622,45213,Employed,1773,7,Poor,0.4,0
32,12477,567,1555,Employed,2937,6,Good,0.59,1
21,16108,786,43193,Employed,3890,0,Fair,0.25,1
57,2710,459,13112,Employed,7536,3,Good,0.09,1
26,10718,313,3297,Employed,7335,9,Good,0.46,0
62,13953,454,2535,Self-Employed,1091,8,Excellent,0.53,1
26,6929,400,15931,Employed,8119,6,Fair,0.55,0
43,16710,342,7282,Self-Employed,6106,0,Poor,0.06,0
21,10189,492,29634,Employed,8938,7,Excellent,0.49,1
34,14221,610,45262,Student,9766,3,Fair,0.06,1
33,11385,764,26485,Employed,13966,6,Good,0.55,1
32,9682,462,35729,Employed,4440,5,Excellent,0.51,1
52,10416,650,25587,Unemployed,3601,6,Poor,0.42,0
74,1875,533,34747,Employed,10291,9,Excellent,0.38,1
69,19570,702,34040,Employed,3516,9,Excellent,0.51,1
22,6512,650,46543,Unemployed,11997,0,Fair,0.09,1
72,18140,466,24641,Employed,2852,5,Good,0.59,1
22,1550,447,27573,Employed,591,2,Good,0.18,0
37,8090,327,6144,Employed,692,9,Fair,0.36,0
32,8937,558,2688,Employed,1163,3,Excellent,0.37,1
35,16662,741,49088,Employed,11984,0,Excellent,0.56,1
64,18478,826,18979,Employed,8600,9,Poor,0.18,1
19,14605,510,32803,Self-Employed,2382,7,Excellent,0.24,1
46,6231,842,17154,Employed,5400,1,Good,0.48,1
30,5373,744,38451,Unemployed,8596,2,Excellent,0.32,1
21,13128,752,16123,Employed,14457,6,Fair,0.24,1
59,10764,703,24998,Self-Employed,5842,1,Poor,0.45,1
62,7248,365,6786,Unemployed,5975,3,Excellent,0.11,1
27,2976,704,31289,Self-Employed,4742,6,Good,0.56,1
48,9532,734,6129,Employed,1483,2,Fair,0.39,1
58,4520,527,29914,Employed,5158,1,Fair,0.18,0
25,14184,775,26777,Employed,10314,7,Good,0.32,1
20,12422,767,3845,Employed,9056,1,Excellent,0.14,1
65,16886,400,9448,Employed,1584,9,Good,0.45,1
63,9566,722,28139,Self-Employed,8408,6,Fair,0.49,1
26,13589,655,22718,Student,7413,2,Poor,0.31,0
47,14908,438,24581,Employed,742,3,Good,0.27,1
70,9667,430,28993,Employed,4513,5,Excellent,0.6,1
28,14316,848,43048,Unemployed,12030,2,Excellent,0.42,1
52,3733,767,13923,Employed,11466,0,Poor,0.48,0
54,9617,779,14084,Employed,12943,7,Good,0.13,1
59,16050,410,18560,Self-Employed,9055,3,Fair,0.51,0
30,7859,452,23567,Employed,3982,0,Good,0.34,1
53,15864,541,20481,Student,2855,1,Fair,0.29,1
73,5697,578,33016,Self-Employed,4046,5,Excellent,0.65,1
30,11793,662,12422,Employed,13830,0,Good,0.09,1
29,10832,707,2724,Employed,3684,8,Poor,0.18,0
54,2115,474,31471,Unemployed,12583,6,Good,0.29,0
27,14344,434,3628,Employed,8641,7,Excellent,0.26,1
73,13901,805,28875,Employed,13539,7,Excellent,0.38,1
26,19450,593,18734,Employed,10342,5,Excellent,0.31,1
69,10668,794,25109,Employed,1115,7,Poor,0.56,0
24,11008,718,1619,Student,2837,6,Excellent,0.55,1
19,17054,505,14786,Employed,3428,0,Fair,0.55,1
71,3839,617,29634,Employed,14010,2,Excellent,0.29,1
73,17746,372,22927,Student,7044,8,Excellent,0.31,1
40,9609,558,10729,Employed,2193,7,Fair,0.52,0
56,11788,657,23237,Employed,3338,4,Fair,0.13,1
57,14817,447,37540,Student,2166,0,Excellent,0.6,1
56,18262,524,36301,Employed,1526,1,Excellent,0.4,1
38,4965,404,42437,Student,8455,9,Good,0.6,0
40,18891,655,22735,Employed,9491,9,Excellent,0.57,1
46,8300,837,35808,Employed,3418,8,Poor,0.29,1
31,17993,560,18949,Employed,11228,9,Good,0.12,1
43,4271,369,21509,Student,2712,7,Good,0.65,1
68,5383,746,30398,Employed,14521,8,Excellent,0.27,1
22,4100,746,5268,Employed,786,1,Excellent,0.29,1
72,7018,556,36607,Employed,4988,2,Good,0.64,1
48,18889,830,45507,Employed,12161,2,Excellent,0.65,1
42,18189,418,48826,Employed,10601,0,Good,0.22,1
48,17423,365,41944,Employed,11238,1,Fair,0.11,0
67,7201,544,40308,Self-Employed,235,9,Excellent,0.05,1
37,2458,356,13412,Self-Employed,13753,4,Good,0.33,0
61,9095,343,36511,Employed,13889,6,Fair,0.42,0
72,5038,823,28150,Employed,3334,5,Good,0.23,1
34,19514,723,6642,Employed,1074,1,Poor,0.22,1
62,11483,835,11069,Student,12638,7,Excellent,0.28,1
19,4103,694,32832,Employed,12704,3,Good,0.22,1
42,14967,749,2026,Employed,11082,1,Excellent,0.61,1
30,1705,556,4592,Employed,743,3,Poor,0.47,0
56,13942,660,1987,Unemployed,12135,7,Excellent,0.59,1
45,7191,679,16917,Employed,1005,0,Good,0.61,1
59,7641,742,8238,Unemployed,8204,8,Fair,0.33,1
72,8228,833,36515,Employed,7024,7,Poor,0.36,0
23,7530,773,9330,Employed,1850,7,Poor,0.69,1
20,18062,456,6650,Employed,4901,9,Good,0.58,1
52,14883,388,38264,Self-Employed,3603,8,Good,0.57,1
35,17996,501,26217,Employed,2260,6,Good,0.43,1
28,10448,761,18807,Employed,12557,8,Good,0.35,1
71,10588,780,26712,Employed,9175,0,Good,0.63,1
37,15714,753,37489,Employed,7814,0,Fair,0.57,1
22,10477,769,28865,Employed,14276,3,Good,0.39,1
36,3303,679,25633,Employed,13061,1,Fair,0.23,1
39,16889,700,26275,Employed,10151,7,Excellent,0.15,1
36,13770,378,2145,Employed,10420,0,Good,0.41,1
64,3042,685,22963,Employed,9954,3,Good,0.24,1
33,8759,642,10300,Employed,1288,8,Excellent,0.22,1
41,13900,744,47697,Employed,9208,1,Excellent,0.12,1
58,14046,351,21879,Employed,2153,5,Excellent,0.07,0
21,3654,550,7242,Employed,4582,3,Poor,0.56,0
32,10266,628,14832,Self-Employed,4499,3,Poor,0.12,0
42,17249,793,25683,Employed,4485,5,Excellent,0.63,1
61,12730,649,15285,Employed,607,9,Good,0.19,1
72,19265,758,29823,Self-Employed,4044,3,Good,0.54,1
52,7402,797,10097,Employed,7143,8,Good,0.58,1
72,2722,424,48852,Self-Employed,12410,7,Excellent,0.57,0
31,3001,503,2992,Employed,2836,7,Poor,0.62,0
66,10550,320,37890,Employed,12324,4,Poor,0.27,0
36,17708,661,29790,Employed,14091,5,Excellent,0.69,1
55,5074,660,30394,Student,8901,0,Good,0.23,1
53,5229,415,46058,Employed,766,0,Excellent,0.66,0
24,12657,354,19376,Unemployed,12790,8,Good,0.33,1
47,8976,591,24880,Employed,3598,3,Fair,0.09,0
36,19445,350,20984,Student,11156,2,Good,0.56,1
66,16462,553,14541,Employed,14932,4,Good,0.56,1
42,4022,791,29975,Employed,91,8,Poor,0.18,0
33,3891,524,5010,Self-Employed,99,8,Fair,0.59,0
64,13574,768,9275,Self-Employed,11216,2,Excellent,0.15,1
71,13296,402,37088,Employed,8877,6,Good,0.15,1
57,3578,347,19889,Employed,7622,2,Fair,0.58,0
68,13769,641,41596,Employed,1750,2,Excellent,0.24,1
25,15862,532,41653,Employed,12140,3,Excellent,0.1,1
35,19004,527,41016,Self-Employed,3669,1,Fair,0.67,1
45,14460,821,41636,Employed,393,5,Excellent,0.41,1
33,12215,312,33155,Employed,8785,4,Good,0.34,0
69,4870,798,7349,Self-Employed,11073,9,Good,0.38,1
36,3408,744,24347,Employed,9077,9,Fair,0.49,0
59,5807,639,4062,Employed,8139,1,Fair,0.61,0
34,12797,623,4852,Employed,3052,9,Poor,0.49,0
62,18381,456,14160,Self-Employed,8696,1,Excellent,0.53,1
30,5087,730,17322,Employed,5236,1,Good,0.17,1
24,13885,706,1387,Employed,3750,3,Good,0.3,1
44,3913,457,47891,Self-Employed,1777,2,Poor,0.43,0
27,12452,484,40805,Employed,6933,8,Excellent,0.45,1
51,4957,790,7910,Employed,14826,4,Excellent,0.23,1
53,9964,835,16758,Employed,12629,0,Excellent,0.68,1
42,2650,656,3003,Self-Employed,11689,1,Good,0.13,1
23,16037,661,26607,Self-Employed,14805,6,Good,0.12,1
41,8954,523,39513,Employed,8325,7,Good,0.2,1
